FL_DATE,AIRLINE,DOT_CODE,FL_NUMBER,ORIGIN,ORIGIN_CITY,DEST,DEST_CITY,CRS_DEP_TIME,CRS_ARR_TIME,CANCELLED,CRS_ELAPSED_TIME,DISTANCE,ORIGIN_CITY_MAXTEMP_C,ORIGIN_CITY_MINTEMP_C,ORIGIN_CITY_AVGTEMP_C,ORIGIN_CITY_MAXWIND_KPH,ORIGIN_CITY_TOTALPRECIP_MM,ORIGIN_CITY_AVGVIS_KM,ORIGIN_CITY_AVGHUMIDITY,ORIGIN_CITY_TEXT,ORIGIN_CITY_DAILY_CHANCE_OF_RAIN,ORIGIN_CITY_DAILY_CHANCE_OF_SNOW,DEST_CITY_MAXTEMP_C,DEST_CITY_MINTEMP_C,DEST_CITY_AVGTEMP_C,DEST_CITY_MAXWIND_KPH,DEST_CITY_TOTALPRECIP_MM,DEST_CITY_AVGVIS_KM,DEST_CITY_AVGHUMIDITY,DEST_CITY_TEXT,DEST_CITY_DAILY_CHANCE_OF_RAIN,DEST_CITY_DAILY_CHANCE_OF_SNOW
2023-08-27,American Airlines Inc.,19805,2889,LGA,"New York, NY",CLT,"Charlotte, NC",800,1007,0.0,127.0,544.0,28.2,17.8,23.1,16.2,0.0,10.0,60,Partly cloudy,0,0,35.3,22.3,27.8,14.8,8.7,9.7,69,Moderate or heavy rain shower,100,0
2023-06-30,Delta Air Lines Inc.,19790,1587,MEM,"Memphis, TN",ATL,"Atlanta, GA",2044,2310,0.0,86.0,332.0,39.1,26.3,32.1,16.9,0.0,10.0,59,Sunny,0,0,35.5,23.9,29.4,10.8,0.0,9.8,49,Overcast,0,0
2023-07-14,Envoy Air,20398,3360,DFW,"Dallas/Fort Worth, TX",XNA,"Fayetteville, AR",1446,1601,0.0,75.0,280.0,41.5,27.6,34.5,30.2,0.0,10.0,38,Cloudy,0,0,33.6,24.8,28.2,20.9,14.5,9.9,65,Moderate or heavy rain shower,100,0
2023-07-07,American Airlines Inc.,19805,2239,PHX,"Phoenix, AZ",PHL,"Philadelphia, PA",700,1443,0.0,283.0,2075.0,44.9,28.2,37.5,17.0,0.0,10.0,14,Sunny,0,0,32.8,22.4,26.3,9.7,1.4,9.9,76,Heavy rain at times,100,0
2023-05-29,Delta Air Lines Inc.,19790,2520,SMF,"Sacramento, CA",SLC,"Salt Lake City, UT",1330,1607,0.0,97.0,532.0,27.5,10.6,18.3,22.7,0.0,10.0,59,Sunny,0,0,26.8,11.1,19.3,11.2,0.3,10.0,48,Sunny,100,0
2023-06-07,Delta Air Lines Inc.,19790,924,MCI,"Kansas City, MO",SLC,"Salt Lake City, UT",545,720,0.0,155.0,920.0,31.8,18.3,24.8,12.2,4.1,9.8,65,Partly cloudy,100,0,26.9,12.9,19.0,13.0,1.6,9.6,59,Moderate or heavy rain shower,100,0
2023-05-16,Delta Air Lines Inc.,19790,2262,ORD,"Chicago, IL",DTW,"Detroit, MI",1725,1945,0.0,80.0,235.0,21.5,11.4,15.0,19.1,0.0,10.0,54,Overcast,0,0,23.5,11.5,16.2,23.1,0.0,10.0,49,Overcast,0,0
2023-07-22,Delta Air Lines Inc.,19790,866,DTW,"Detroit, MI",SAN,"San Diego, CA",2040,2223,0.0,283.0,1956.0,28.4,19.0,23.4,9.7,0.1,10.0,54,Patchy rain possible,100,0,26.4,18.1,22.3,17.6,0.0,10.0,66,Overcast,0,0
2023-06-10,Southwest Airlines Co.,19393,2063,ECP,"Panama City, FL",DEN,"Denver, CO",1550,1805,0.0,195.0,1250.0,30.2,24.0,27.0,18.7,3.7,10.0,64,Heavy rain at times,100,0,23.1,10.3,16.4,18.0,0.5,9.8,50,Patchy rain possible,100,0
2023-05-26,United Air Lines Inc.,19977,465,CID,"Cedar Rapids/Iowa City, IA",DEN,"Denver, CO",544,657,0.0,133.0,692.0,23.6,6.5,15.1,14.0,0.0,10.0,60,Cloudy,0,0,24.1,10.2,16.4,21.6,3.8,9.8,55,Moderate rain at times,100,0
2023-08-12,JetBlue Airways,20409,2269,BOS,"Boston, MA",FLL,"Fort Lauderdale, FL",601,922,0.0,201.0,1237.0,28.0,16.8,22.5,18.7,0.0,9.9,64,Partly cloudy,0,0,32.5,28.2,30.0,17.6,3.9,9.4,69,Moderate rain at times,100,0
2023-05-19,Southwest Airlines Co.,19393,766,PVD,"Providence, RI",MCO,"Orlando, FL",505,800,0.0,175.0,1072.0,17.5,6.4,12.3,22.3,0.0,10.0,60,Overcast,0,0,33.5,21.5,26.7,19.8,3.5,9.9,60,Moderate or heavy rain shower,100,0
2023-05-28,Spirit Air Lines,20416,425,ORD,"Chicago, IL",FLL,"Fort Lauderdale, FL",1730,2137,0.0,187.0,1182.0,20.0,12.3,15.7,13.7,0.0,10.0,64,Partly cloudy,0,0,30.8,24.3,27.5,16.6,0.6,9.9,65,Patchy rain possible,100,0
2023-07-26,Delta Air Lines Inc.,19790,370,LGA,"New York, NY",ATL,"Atlanta, GA",1259,1539,0.0,160.0,762.0,31.8,20.4,25.7,17.3,0.4,10.0,63,Cloudy,100,0,34.9,22.7,29.1,9.4,0.0,10.0,45,Partly cloudy,0,0
2023-06-20,Hawaiian Airlines Inc.,19690,20,HNL,"Honolulu, HI",SMF,"Sacramento, CA",1255,2110,0.0,315.0,2462.0,28.5,23.0,25.3,21.6,1.7,9.9,72,Patchy rain possible,100,0,27.8,11.9,19.5,17.6,0.0,10.0,42,Sunny,0,0
2023-05-28,Southwest Airlines Co.,19393,793,DEN,"Denver, CO",BNA,"Nashville, TN",510,840,0.0,150.0,1014.0,25.2,9.5,17.5,13.3,0.0,10.0,35,Partly cloudy,0,0,19.1,11.2,15.3,12.2,0.0,9.9,87,Overcast,0,0
2023-06-16,Southwest Airlines Co.,19393,3372,DAL,"Dallas, TX",ORD,"Chicago, IL",1035,1305,0.0,150.0,798.0,37.6,23.0,30.2,21.6,1.0,10.0,52,Moderate rain at times,100,0,17.9,12.9,15.2,18.7,0.0,10.0,74,Cloudy,0,0
2023-05-11,Hawaiian Airlines Inc.,19690,392,HNL,"Honolulu, HI",ITO,"Hilo, HI",1705,1801,0.0,56.0,216.0,26.3,21.8,23.1,15.1,3.2,9.9,71,Moderate rain at times,100,0,22.4,20.0,21.4,14.4,1.35,9.7,81,Patchy rain possible,100,0
2023-06-23,Alaska Airlines Inc.,19930,99,SEA,"Seattle, WA",ANC,"Anchorage, AK",1800,2037,0.0,217.0,1448.0,28.6,10.9,19.6,17.6,0.0,10.0,61,Partly cloudy,0,0,16.4,10.9,13.7,7.9,0.1,10.0,82,Overcast,100,0
2023-06-30,Delta Air Lines Inc.,19790,2062,ATL,"Atlanta, GA",VPS,"Valparaiso, FL",1502,1514,0.0,72.0,250.0,35.5,23.9,29.4,10.8,0.0,9.8,49,Overcast,0,0,21.4,11.2,15.2,23.4,0.0,10.0,55,Sunny,0,0
2023-08-12,Delta Air Lines Inc.,19790,2329,ORF,"Norfolk, VA",ATL,"Atlanta, GA",1812,2004,0.0,112.0,516.0,33.3,22.3,28.1,14.0,0.0,10.0,69,Cloudy,0,0,34.4,24.0,28.0,13.7,4.2,10.0,63,Moderate or heavy rain shower,100,0
2023-06-23,SkyWest Airlines Inc.,20304,4248,CPR,"Casper, WY",SLC,"Salt Lake City, UT",557,715,0.0,78.0,320.0,24.4,10.8,17.0,21.6,1.8,9.8,63,Patchy rain possible,100,0,26.3,12.2,19.4,31.7,0.5,10.0,35,Patchy rain possible,100,0
2023-07-03,Frontier Airlines Inc.,20436,4836,DEN,"Denver, CO",DFW,"Dallas/Fort Worth, TX",1458,1806,0.0,128.0,641.0,31.4,13.0,22.5,18.0,0.0,10.0,32,Sunny,0,0,38.5,25.5,31.3,24.5,0.1,10.0,49,Patchy rain possible,100,0
2023-08-09,Envoy Air,20398,3359,CID,"Cedar Rapids/Iowa City, IA",PHX,"Phoenix, AZ",1829,1950,0.0,201.0,1252.0,25.9,17.8,21.0,14.4,2.1,8.7,87,Moderate or heavy rain shower,100,0,41.0,30.4,35.5,17.1,0.7,10.0,29,Patchy rain possible,100,0
2023-07-12,Republic Airline,20452,4477,DTW,"Detroit, MI",LGA,"New York, NY",601,749,0.0,108.0,502.0,23.6,18.8,20.7,13.9,13.2,8.1,81,Overcast,100,0,33.6,21.9,28.1,16.6,0.0,10.0,50,Partly cloudy,0,0
2023-08-28,Delta Air Lines Inc.,19790,876,DEN,"Denver, CO",JFK,"New York, NY",628,1229,0.0,241.0,1626.0,25.7,15.9,19.8,19.8,8.7,9.3,67,Patchy rain possible,100,0,25.1,20.3,22.7,19.1,0.0,10.0,73,Mist,0,0
2023-08-08,Southwest Airlines Co.,19393,3202,ATL,"Atlanta, GA",RIC,"Richmond, VA",1125,1300,0.0,95.0,481.0,31.2,22.5,26.5,18.5,0.1,10.0,63,Overcast,100,0,32.0,23.3,27.1,20.2,0.0,9.8,60,Partly cloudy,0,0
2023-07-23,Southwest Airlines Co.,19393,2948,TPA,"Tampa, FL",DCA,"Washington, DC",1440,1700,0.0,140.0,814.0,32.9,28.3,29.6,23.4,12.0,10.0,61,Moderate or heavy rain shower,100,0,31.9,19.6,25.5,11.5,0.0,10.0,53,Partly cloudy,0,0
2023-07-16,Spirit Air Lines,20416,2044,MHT,"Manchester, NH",MCO,"Orlando, FL",700,1021,0.0,201.0,1142.0,24.6,21.1,22.8,15.2,35.9,5.4,96,Moderate or heavy rain shower,100,0,31.9,25.9,28.3,16.6,27.9,10.0,63,Moderate or heavy rain shower,100,0
2023-08-01,United Air Lines Inc.,19977,2255,MSO,"Missoula, MT",DEN,"Denver, CO",615,816,0.0,121.0,679.0,35.2,14.4,24.7,10.4,0.0,10.0,33,Cloudy,0,0,30.3,17.5,22.0,18.3,10.2,9.3,61,Moderate or heavy rain shower,100,0
2023-07-27,Delta Air Lines Inc.,19790,2830,ATL,"Atlanta, GA",CHS,"Charleston, SC",1005,1119,0.0,74.0,259.0,35.4,23.0,29.8,9.0,0.0,10.0,43,Partly cloudy,0,0,32.1,25.8,28.4,16.6,2.83,10.0,75,Heavy rain at times,100,0
2023-05-20,Southwest Airlines Co.,19393,2364,CMH,"Columbus, OH",DEN,"Denver, CO",1845,1950,0.0,185.0,1154.0,19.0,11.8,15.1,20.9,9.4,8.8,71,Moderate or heavy rain shower,100,0,19.7,8.6,13.9,13.0,2.15,9.8,66,Patchy rain possible,100,0
2023-07-28,SkyWest Airlines Inc.,20304,5434,FWA,"Fort Wayne, IN",ORD,"Chicago, IL",700,707,0.0,67.0,157.0,33.3,21.8,26.7,15.8,12.4,10.0,76,Moderate or heavy rain shower,100,0,32.5,22.4,27.1,18.8,20.5,9.9,68,Moderate rain at times,100,0
2023-05-31,SkyWest Airlines Inc.,20304,3199,LAX,"Los Angeles, CA",TUS,"Tucson, AZ",1913,2042,0.0,89.0,451.0,19.4,14.4,16.7,13.7,0.1,10.0,65,Cloudy,100,0,32.7,16.9,24.4,33.8,0.0,10.0,17,Sunny,0,0
2023-07-29,American Airlines Inc.,19805,854,SEA,"Seattle, WA",CLT,"Charlotte, NC",705,1512,0.0,307.0,2279.0,26.0,13.2,19.0,12.2,0.1,10.0,63,Patchy rain possible,100,0,32.7,23.2,27.8,18.0,2.6,10.0,70,Partly cloudy,100,0
2023-08-11,SkyWest Airlines Inc.,20304,3038,ACT,"Waco, TX",DFW,"Dallas/Fort Worth, TX",1028,1125,0.0,57.0,89.0,43.2,26.1,34.4,30.2,0.0,10.0,44,Partly cloudy,0,0,43.3,29.0,36.2,25.9,0.0,10.0,33,Partly cloudy,0,0
2023-06-10,SkyWest Airlines Inc.,20304,4169,BOI,"Boise, ID",SEA,"Seattle, WA",600,639,0.0,99.0,399.0,24.0,13.9,18.8,14.8,2.65,9.7,67,Overcast,100,0,19.1,11.7,14.9,12.6,2.2,10.0,61,Patchy rain possible,100,0
2023-08-08,Southwest Airlines Co.,19393,2834,MDW,"Chicago, IL",STL,"St. Louis, MO",1150,1255,0.0,65.0,251.0,27.9,18.6,22.9,14.4,1.15,9.8,70,Patchy rain possible,100,0,30.7,23.4,26.5,23.0,0.0,10.0,64,Partly cloudy,0,0
2023-07-11,United Air Lines Inc.,19977,1374,LAX,"Los Angeles, CA",DEN,"Denver, CO",1300,1625,0.0,145.0,862.0,32.8,17.3,24.4,16.6,0.0,10.0,44,Partly cloudy,0,0,32.9,12.8,24.7,12.2,0.0,10.0,28,Partly cloudy,0,0
2023-07-19,American Airlines Inc.,19805,2787,BNA,"Nashville, TN",DFW,"Dallas/Fort Worth, TX",535,738,0.0,123.0,631.0,30.8,21.7,25.8,19.4,19.9,8.7,76,Moderate or heavy rain shower,100,0,42.4,27.1,35.7,28.8,0.0,10.0,30,Sunny,0,0
2023-07-30,American Airlines Inc.,19805,590,DFW,"Dallas/Fort Worth, TX",LEX,"Lexington, KY",2047,2357,0.0,130.0,785.0,41.3,26.9,34.7,17.3,0.0,10.0,29,Sunny,0,0,31.5,20.7,25.4,15.2,9.08,9.0,77,Patchy rain possible,100,0
2023-07-15,United Air Lines Inc.,19977,400,AUS,"Austin, TX",IAD,"Washington, DC",1200,1615,0.0,195.0,1297.0,41.5,24.9,32.7,25.2,0.0,10.0,53,Overcast,0,0,33.2,21.1,27.0,12.6,4.2,7.8,77,Moderate or heavy rain shower,100,0
2023-05-26,United Air Lines Inc.,19977,1909,IAD,"Washington, DC",BNA,"Nashville, TN",1246,1341,0.0,115.0,542.0,22.4,9.7,16.4,16.2,0.0,10.0,51,Sunny,0,0,25.1,12.2,18.7,15.1,0.0,10.0,62,Cloudy,0,0
2023-07-14,Republic Airline,20452,3618,ORD,"Chicago, IL",GRB,"Green Bay, WI",1535,1637,0.0,62.0,173.0,29.7,18.9,24.2,15.5,1.7,9.7,80,Overcast,100,0,29.2,17.1,23.2,24.1,1.1,9.6,75,Patchy rain possible,100,0
2023-06-02,SkyWest Airlines Inc.,20304,3418,BOI,"Boise, ID",SJC,"San Jose, CA",830,921,0.0,111.0,523.0,24.3,11.2,18.1,23.8,0.1,10.0,44,Sunny,100,0,27.6,10.1,18.0,15.3,0.0,10.0,58,Sunny,0,0
2023-06-24,Southwest Airlines Co.,19393,561,ECP,"Panama City, FL",STL,"St. Louis, MO",1050,1240,0.0,110.0,634.0,31.7,24.4,27.5,16.6,1.85,9.9,72,Moderate or heavy rain shower,100,0,36.0,23.8,28.5,25.6,0.0,10.0,65,Partly cloudy,0,0
2023-07-26,United Air Lines Inc.,19977,1695,SEA,"Seattle, WA",EWR,"Newark, NJ",607,1430,0.0,323.0,2402.0,24.5,11.9,17.8,15.5,0.0,10.0,66,Partly cloudy,0,0,31.5,20.2,25.7,14.8,0.0,10.0,62,Overcast,0,0
2023-07-05,Delta Air Lines Inc.,19790,1127,BOS,"Boston, MA",MSP,"Minneapolis, MN",1505,1720,0.0,195.0,1124.0,28.6,17.4,23.0,10.8,0.0,6.4,88,Overcast,0,0,25.1,16.8,20.2,19.1,4.1,9.8,62,Overcast,100,0
2023-06-13,PSA Airlines Inc.,20397,5039,DCA,"Washington, DC",GRR,"Grand Rapids, MI",1145,1332,0.0,107.0,524.0,27.2,13.2,20.6,15.1,0.0,10.0,53,Partly cloudy,0,0,18.7,10.5,14.2,21.6,2.5,9.3,75,Patchy rain possible,100,0
2023-06-20,Republic Airline,20452,5795,BOS,"Boston, MA",CLE,"Cleveland, OH",2055,2311,0.0,136.0,563.0,19.5,12.8,15.9,11.2,0.7,10.0,83,Patchy rain possible,100,0,26.1,18.7,22.0,18.4,0.1,10.0,77,Patchy rain possible,100,0
2023-06-01,American Airlines Inc.,19805,2285,SNA,"Santa Ana, CA",ORD,"Chicago, IL",1135,1744,0.0,249.0,1726.0,20.6,13.9,16.7,15.8,0.4,10.0,69,Patchy rain possible,100,0,25.0,17.3,20.8,14.4,1.4,9.8,77,Patchy rain possible,100,0
2023-06-07,Delta Air Lines Inc.,19790,2435,ATL,"Atlanta, GA",MLB,"Melbourne, FL",2045,2216,0.0,91.0,442.0,32.2,19.4,26.0,19.8,0.0,10.0,46,Partly cloudy,0,0,31.9,21.9,26.1,14.4,24.0,9.9,69,Moderate or heavy rain shower,100,0
2023-07-12,SkyWest Airlines Inc.,20304,5048,LAR,"Laramie, WY",DEN,"Denver, CO",1830,1925,0.0,55.0,113.0,27.9,9.3,20.6,32.1,0.0,10.0,28,Overcast,0,0,31.2,14.5,24.5,16.9,0.0,10.0,28,Partly cloudy,0,0
2023-08-22,United Air Lines Inc.,19977,1431,LAX,"Los Angeles, CA",HNL,"Honolulu, HI",1300,1540,0.0,340.0,2556.0,27.7,18.0,22.3,18.4,0.0,10.0,71,Overcast,0,0,27.9,24.0,25.5,29.2,0.2,10.0,72,Patchy rain possible,100,0
2023-06-01,Southwest Airlines Co.,19393,2975,HOU,"Houston, TX",FLL,"Fort Lauderdale, FL",1525,1845,0.0,140.0,957.0,31.9,21.6,27.0,15.5,0.1,10.0,58,Patchy rain possible,100,0,30.8,23.5,26.9,21.5,24.0,9.3,68,Moderate or heavy rain shower,100,0
2023-08-11,Delta Air Lines Inc.,19790,1637,ATL,"Atlanta, GA",TUS,"Tucson, AZ",1120,1156,0.0,216.0,1541.0,31.1,21.8,25.9,14.8,34.95,9.3,77,Moderate or heavy rain shower,100,0,35.9,24.3,29.6,17.7,0.0,10.0,36,Overcast,0,0
2023-08-05,Delta Air Lines Inc.,19790,2086,DSM,"Des Moines, IA",ATL,"Atlanta, GA",1840,2150,0.0,130.0,743.0,28.8,20.2,23.4,17.3,0.0,6.8,87,Overcast,0,0,32.5,23.1,28.0,9.7,0.2,10.0,63,Patchy rain possible,100,0
2023-06-21,Endeavor Air Inc.,20363,5037,ITH,"Ithaca/Cortland, NY",JFK,"New York, NY",545,653,0.0,68.0,189.0,22.6,13.7,18.2,12.6,0.1,7.2,84,Patchy rain possible,100,0,23.0,16.7,19.7,24.5,0.0,10.0,59,Partly cloudy,0,0
2023-05-25,Envoy Air,20398,4212,DFW,"Dallas/Fort Worth, TX",GRK,"Killeen, TX",842,943,0.0,61.0,134.0,28.1,19.7,23.9,18.0,0.0,10.0,66,Partly cloudy,0,0,28.7,19.6,23.2,16.6,0.2,9.9,73,Patchy rain possible,100,0
2023-08-11,Southwest Airlines Co.,19393,2082,OAK,"Oakland, CA",ONT,"Ontario, CA",1135,1250,0.0,75.0,362.0,20.0,13.1,15.9,19.1,0.0,10.0,84,Overcast,0,0,28.6,16.4,21.5,16.6,0.0,10.0,63,Partly cloudy,0,0
2023-05-28,United Air Lines Inc.,19977,762,SFO,"San Francisco, CA",IAH,"Houston, TX",1113,1705,0.0,232.0,1635.0,16.2,10.8,12.9,24.1,0.3,10.0,79,Patchy rain possible,100,0,31.7,21.5,26.2,18.7,0.0,10.0,53,Cloudy,0,0
2023-08-25,Allegiant Air,20368,2827,SFB,"Sanford, FL",HGR,"Hagerstown, MD",805,1013,0.0,128.0,780.0,36.0,24.4,28.9,19.8,0.0,10.0,66,Sunny,0,0,35.6,19.7,25.3,24.1,36.4,9.8,77,Torrential rain shower,100,0
2023-08-03,Delta Air Lines Inc.,19790,1132,PBI,"West Palm Beach/Palm Beach, FL",ATL,"Atlanta, GA",600,745,0.0,105.0,545.0,29.4,27.5,28.0,39.6,0.0,10.0,85,Partly cloudy,0,0,31.8,23.1,26.7,15.1,6.4,9.8,66,Moderate or heavy rain shower,100,0
2023-08-15,Delta Air Lines Inc.,19790,2495,MEM,"Memphis, TN",MSP,"Minneapolis, MN",1830,2039,0.0,129.0,700.0,27.8,19.3,23.3,20.2,0.0,10.0,70,Cloudy,0,0,27.1,12.3,20.0,11.2,0.0,10.0,64,Partly cloudy,0,0
2023-05-29,American Airlines Inc.,19805,399,DFW,"Dallas/Fort Worth, TX",ANC,"Anchorage, AK",1642,2035,0.0,413.0,3043.0,30.0,19.5,24.2,18.0,0.9,9.8,67,Moderate rain at times,100,0,10.5,6.2,8.3,12.6,0.0,10.0,73,Overcast,0,0
2023-07-18,Southwest Airlines Co.,19393,162,AMA,"Amarillo, TX",DAL,"Dallas, TX",535,650,0.0,75.0,323.0,41.1,22.9,31.7,38.9,0.0,10.0,26,Sunny,0,0,42.1,29.5,35.3,20.2,0.0,10.0,31,Sunny,0,0
2023-05-28,American Airlines Inc.,19805,2954,CLT,"Charlotte, NC",CVG,"Cincinnati, OH",2249,13,0.0,84.0,335.0,13.6,11.7,12.7,21.6,22.65,8.0,97,Moderate or heavy rain shower,100,0,18.1,13.9,15.7,9.7,0.0,10.0,77,Overcast,0,0
2023-08-12,JetBlue Airways,20409,223,JFK,"New York, NY",LAX,"Los Angeles, CA",1930,2239,0.0,369.0,2475.0,30.1,21.0,25.7,18.8,1.2,9.9,57,Moderate rain at times,100,0,28.7,18.7,23.2,18.4,0.0,10.0,66,Cloudy,0,0
2023-08-19,Delta Air Lines Inc.,19790,489,SLC,"Salt Lake City, UT",DTW,"Detroit, MI",947,1520,0.0,213.0,1481.0,31.9,20.7,24.9,24.8,0.1,9.8,45,Patchy rain possible,100,0,26.2,14.6,20.3,14.8,0.0,10.0,58,Partly cloudy,0,0
2023-05-21,United Air Lines Inc.,19977,2403,EWR,"Newark, NJ",LAX,"Los Angeles, CA",1500,1810,0.0,370.0,2454.0,22.8,12.1,17.8,18.0,0.0,9.2,59,Cloudy,0,0,26.6,15.4,20.0,15.1,0.1,10.0,64,Patchy rain possible,100,0
2023-08-04,Republic Airline,20452,4314,IND,"Indianapolis, IN",DCA,"Washington, DC",728,910,0.0,102.0,500.0,32.8,18.7,25.5,10.4,0.0,9.0,68,Overcast,0,0,26.8,19.1,22.7,13.7,0.4,10.0,78,Overcast,100,0
2023-08-25,United Air Lines Inc.,19977,735,EWR,"Newark, NJ",CLE,"Cleveland, OH",640,815,0.0,95.0,404.0,27.2,20.3,22.7,18.4,8.7,9.3,87,Light rain shower,100,0,26.0,21.4,23.2,15.8,4.6,10.0,84,Light rain shower,100,0
2023-07-16,United Air Lines Inc.,19977,1210,EWR,"Newark, NJ",ATL,"Atlanta, GA",612,832,0.0,140.0,746.0,25.8,23.2,24.5,12.7,27.35,9.3,90,Moderate or heavy rain shower,100,0,33.7,23.8,28.4,19.1,2.63,10.0,60,Sunny,100,0
2023-05-14,SkyWest Airlines Inc.,20304,4753,BOI,"Boise, ID",SFO,"San Francisco, CA",2047,2145,0.0,118.0,522.0,21.9,11.5,17.0,26.7,0.2,10.0,56,Patchy rain possible,100,0,22.3,12.5,16.4,19.4,0.0,10.0,74,Sunny,0,0
2023-07-17,Southwest Airlines Co.,19393,2963,BWI,"Baltimore, MD",CLE,"Cleveland, OH",2215,2330,0.0,75.0,314.0,32.6,21.1,27.2,9.7,0.0,10.0,63,Cloudy,0,0,25.2,18.8,22.2,21.2,0.5,9.4,81,Moderate rain at times,100,0
2023-05-31,Southwest Airlines Co.,19393,956,STL,"St. Louis, MO",MCO,"Orlando, FL",1740,2100,0.0,140.0,882.0,44.9,25.1,32.1,33.6,0.0,10.0,41,Sunny,0,0,30.2,21.8,25.9,23.0,0.7,9.8,62,Moderate rain at times,100,0
2023-07-25,Southwest Airlines Co.,19393,2952,DAL,"Dallas, TX",SNA,"Santa Ana, CA",1620,1720,0.0,180.0,1216.0,40.3,27.8,34.4,20.5,0.0,10.0,35,Sunny,0,0,34.7,20.3,27.1,16.2,0.1,10.0,50,Patchy rain possible,100,0
2023-07-10,Delta Air Lines Inc.,19790,739,MIA,"Miami, FL",LAX,"Los Angeles, CA",930,1154,0.0,324.0,2342.0,33.3,28.6,30.6,20.2,1.2,10.0,68,Patchy rain possible,100,0,31.3,16.3,22.9,15.8,0.0,10.0,55,Partly cloudy,0,0
2023-06-26,SkyWest Airlines Inc.,20304,3449,STS,"Santa Rosa, CA",LAX,"Los Angeles, CA",800,942,0.0,102.0,400.0,25.1,10.4,16.6,14.8,0.0,8.0,77,Overcast,0,0,26.8,15.0,19.9,18.4,0.0,10.0,60,Cloudy,0,0
2023-05-26,Southwest Airlines Co.,19393,765,BUR,"Burbank, CA",LAS,"Las Vegas, NV",1535,1640,0.0,65.0,223.0,21.4,11.0,15.2,14.8,0.0,10.0,64,Partly cloudy,0,0,31.4,16.8,24.6,19.5,0.0,10.0,15,Sunny,0,0
2023-05-27,Frontier Airlines Inc.,20436,561,BWI,"Baltimore, MD",DEN,"Denver, CO",1231,1432,0.0,241.0,1491.0,24.9,12.9,17.9,18.7,0.0,10.0,49,Sunny,0,0,26.2,10.3,17.5,24.5,2.0,10.0,49,Patchy rain possible,100,0
2023-07-27,United Air Lines Inc.,19977,1216,SFO,"San Francisco, CA",DEN,"Denver, CO",1904,2238,0.0,154.0,967.0,21.8,11.5,15.5,19.1,0.0,10.0,82,Overcast,0,0,33.9,17.5,24.5,18.0,0.3,9.7,40,Patchy rain possible,100,0
2023-07-06,Delta Air Lines Inc.,19790,1482,SLC,"Salt Lake City, UT",MSY,"New Orleans, LA",1414,1833,0.0,199.0,1428.0,32.1,15.2,25.0,17.3,1.3,10.0,33,Heavy rain at times,100,0,32.8,24.6,28.7,13.6,1.0,9.8,75,Patchy rain possible,100,0
2023-08-05,Allegiant Air,20368,253,BOS,"Boston, MA",AVL,"Asheville, NC",1035,1249,0.0,134.0,783.0,26.7,17.5,22.3,16.6,10.5,7.8,71,Patchy rain possible,100,0,30.4,16.3,23.0,8.3,0.0,8.0,73,Overcast,0,0
2023-07-21,American Airlines Inc.,19805,1223,BWI,"Baltimore, MD",CLT,"Charlotte, NC",1025,1158,0.0,93.0,361.0,30.6,23.4,26.8,17.6,2.7,9.1,72,Heavy rain at times,100,0,34.0,21.7,27.9,18.0,0.0,9.7,66,Overcast,0,0
2023-05-14,Republic Airline,20452,4712,BNA,"Nashville, TN",JFK,"New York, NY",838,1206,0.0,148.0,765.0,30.3,19.0,23.5,7.6,7.2,8.4,85,Moderate or heavy rain shower,100,0,23.8,14.1,18.1,20.9,0.0,10.0,35,Overcast,0,0
2023-07-26,American Airlines Inc.,19805,1158,DCA,"Washington, DC",DFW,"Dallas/Fort Worth, TX",1859,2115,0.0,196.0,1192.0,33.5,19.8,26.4,15.5,0.0,7.2,74,Overcast,0,0,40.5,26.1,34.1,23.4,0.0,10.0,34,Sunny,0,0
2023-07-09,Envoy Air,20398,3906,TYS,"Knoxville, TN",DCA,"Washington, DC",1710,1844,0.0,94.0,437.0,27.9,20.1,23.7,13.0,18.2,8.6,85,Moderate or heavy rain shower,100,0,29.9,22.1,24.9,13.7,20.25,9.4,86,Moderate or heavy rain shower,100,0
2023-06-15,American Airlines Inc.,19805,2595,CLT,"Charlotte, NC",OMA,"Omaha, NE",1129,1304,0.0,155.0,913.0,30.8,16.9,22.8,11.2,2.6,9.6,69,Partly cloudy,100,0,31.6,16.4,24.3,14.4,0.0,10.0,58,Partly cloudy,0,0
2023-05-22,American Airlines Inc.,19805,703,CLT,"Charlotte, NC",BUF,"Buffalo, NY",2220,2359,0.0,99.0,546.0,28.0,14.0,20.3,12.6,0.0,10.0,63,Partly cloudy,0,0,21.1,8.4,14.1,16.9,0.0,10.0,65,Partly cloudy,0,0
2023-06-11,United Air Lines Inc.,19977,1736,DEN,"Denver, CO",OGG,"Kahului, HI",1150,1458,0.0,428.0,3302.0,19.7,10.6,14.2,15.1,11.15,9.5,69,Moderate or heavy rain shower,100,0,28.7,21.9,24.6,22.3,0.0,10.0,69,Sunny,0,0
2023-06-21,United Air Lines Inc.,19977,1302,EWR,"Newark, NJ",BOS,"Boston, MA",1045,1207,0.0,82.0,200.0,23.1,16.4,19.5,22.3,0.0,10.0,60,Partly cloudy,0,0,20.8,12.1,16.3,14.0,0.0,9.0,76,Partly cloudy,0,0
